BOROUGH,ZIP_CODE,RESIDENTIAL_UNITS,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,max_temp_celsius,season
4,11420,1,840.00,1925,1,A1,450000.00,2016-10-26,,autumn
4,11420,1,840.00,1925,1,A1,266700.00,2016-12-21,,winter
4,11420,1,840.00,1925,1,A1,466000.00,2017-06-30,,summer
4,11420,1,840.00,1925,1,A1,225000.00,2017-05-12,,spring
4,11420,1,840.00,1925,1,A1,370000.00,2017-01-18,,winter
4,11436,1,840.00,1920,1,A1,430000.00,2017-02-10,,winter
4,11436,1,840.00,1925,1,A1,247500.00,2016-11-03,,autumn
4,11420,1,840.00,1901,1,A1,490000.00,2016-12-14,,autumn
3,11234,1,840.00,1930,1,A1,510000.00,2017-06-28,,summer
4,11428,1,840.00,1925,1,A1,338000.00,2016-10-03,,autumn
2,10461,1,840.00,1915,1,A1,230000.00,2017-04-27,,spring
5,10303,1,840.00,1915,1,A1,309000.00,2017-04-07,,spring
4,11414,1,840.00,1930,1,A1,351400.00,2017-08-17,,summer
4,11417,1,840.00,1920,1,A1,395000.00,2017-05-19,,spring
5,10306,1,844.00,1930,1,A1,273500.00,2016-10-05,,autumn
4,11420,1,848.00,1930,1,A1,439000.00,2016-10-31,,autumn
4,11420,1,854.00,1925,1,A1,598354.00,2016-11-14,,autumn
4,11420,1,854.00,1925,1,A1,416000.00,2017-06-13,,spring
4,11420,1,854.00,1925,1,A1,125000.00,2016-10-26,,autumn
4,11436,1,855.00,1920,1,A1,460000.00,2017-04-19,,spring
4,11436,1,855.00,1920,1,A1,235000.00,2016-10-11,,autumn
5,10307,1,855.00,1910,1,A1,447500.00,2016-12-05,,autumn
4,11428,1,855.00,1930,1,A1,460000.00,2017-06-29,,summer
4,11428,1,855.00,1930,1,A1,180000.00,2017-02-03,,winter
4,11429,1,858.00,1920,1,A1,380000.00,2017-04-27,,spring
3,11236,1,864.00,1915,1,A1,344000.00,2016-10-13,,autumn
3,11234,1,864.00,1930,1,A1,350000.00,2016-11-17,,autumn
5,10301,1,864.00,1899,1,A1,370000.00,2017-08-10,,summer
2,10461,1,864.00,1910,1,A1,400000.00,2017-07-10,,summer
3,11226,1,864.00,1915,1,A1,800000.00,2017-03-27,,spring
3,11226,1,864.00,1915,1,A1,560000.00,2017-02-28,,winter
5,10305,1,864.00,1915,1,A1,150000.00,2017-03-02,,winter
5,10310,1,864.00,1899,1,A1,341000.00,2017-02-17,,winter
5,10305,1,866.00,1986,1,A1,260000.00,2016-12-07,,autumn
5,10314,1,866.00,1955,1,A1,490000.00,2017-07-20,,summer
3,11229,1,866.00,1925,1,A1,350000.00,2017-02-07,,winter
4,11436,1,868.00,1915,1,A1,375000.00,2016-10-26,,autumn
4,11420,1,868.00,1930,1,A1,330000.00,2017-03-30,,spring
4,11436,1,868.00,1920,1,A1,485000.00,2017-07-21,,summer
4,11436,1,868.00,1920,1,A1,285000.00,2017-02-16,,winter
4,11420,1,868.00,1920,1,A1,430000.00,2017-05-30,,spring
4,11420,1,868.00,1920,1,A1,295000.00,2017-01-31,,winter
4,11434,1,868.00,1920,1,A1,439000.00,2017-04-13,,spring
4,11434,1,868.00,1925,1,A1,445000.00,2017-04-20,,spring
4,11434,1,868.00,1925,1,A1,116000.00,2016-11-02,,autumn
3,11234,1,868.00,1930,1,A1,420000.00,2016-11-17,,autumn
3,11229,1,868.00,1920,1,A1,570000.00,2016-12-14,,autumn
4,11433,1,870.00,1930,1,A1,230000.00,2017-03-30,,spring
2,10472,1,870.00,1920,1,A1,242000.00,2017-02-03,,winter
4,11436,1,870.00,1925,1,A1,260000.00,2017-07-21,,summer
5,10306,1,871.00,1925,1,A1,170000.00,2016-11-28,,autumn
4,11420,1,872.00,1920,1,A1,405000.00,2017-04-17,,spring
4,11434,1,872.00,1940,1,A1,295000.00,2017-07-20,,summer
4,11434,1,872.00,1920,1,A1,80000.00,2017-04-06,,spring
4,11434,1,872.00,1920,1,A1,325000.00,2017-08-31,,summer
3,11234,1,875.00,1925,1,A1,610000.00,2017-05-24,,spring
4,11436,1,876.00,1925,1,A1,380000.00,2016-12-30,,winter
4,11436,1,876.00,1925,1,A1,429300.00,2017-03-01,,winter
4,11434,1,876.00,1930,1,A1,310000.00,2017-01-23,,winter
4,11436,1,882.00,1930,1,A1,230000.00,2017-03-24,,spring
4,11436,1,882.00,1925,1,A1,405000.00,2017-05-10,,spring
4,11435,1,882.00,1930,1,A1,240000.00,2017-08-23,,summer
4,11436,1,882.00,1915,1,A1,416000.00,2017-04-28,,spring
4,11436,1,882.00,1915,1,A1,250000.00,2016-11-08,,autumn
4,11429,1,882.00,1930,1,A1,184500.00,2017-05-10,,spring
4,11413,1,884.00,1925,1,A1,305000.00,2017-02-07,,winter
4,11436,1,886.00,1940,1,A1,270000.00,2017-07-21,,summer
4,11433,1,896.00,1915,1,A1,304000.00,2016-11-07,,autumn
4,11436,1,896.00,1925,1,A1,214000.00,2017-07-27,,summer
4,11436,1,896.00,1920,1,A1,190000.00,2016-09-09,,summer
4,11436,1,896.00,1925,1,A1,200000.00,2017-03-28,,spring
4,11436,1,896.00,1925,1,A1,335000.00,2017-03-06,,winter
4,11420,1,896.00,1960,1,A1,470000.00,2016-11-22,,autumn
4,11420,1,896.00,1930,1,A1,355000.00,2017-05-04,,spring
4,11436,1,896.00,1925,1,A1,309300.00,2017-05-04,,spring
4,11420,1,896.00,1925,1,A1,410000.00,2017-06-19,,spring
4,11436,1,896.00,1920,1,A1,419000.00,2017-06-19,,spring
4,11436,1,896.00,1920,1,A1,170000.00,2016-09-22,,autumn
4,11436,1,896.00,1925,1,A1,445000.00,2017-02-21,,winter
4,11434,1,896.00,1925,1,A1,350000.00,2017-05-18,,spring
4,11434,1,896.00,1925,1,A1,345000.00,2017-02-22,,winter
4,11434,1,896.00,1920,1,A1,363388.00,2017-08-18,,summer
4,11434,1,896.00,1925,1,A1,312000.00,2016-09-22,,autumn
4,11434,1,896.00,1920,1,A1,420000.00,2017-06-28,,summer
4,11434,1,896.00,1925,1,A1,410000.00,2016-11-18,,autumn
4,11434,1,896.00,1920,1,A1,400000.00,2017-07-10,,summer
4,11434,1,896.00,1925,1,A1,280000.00,2017-07-31,,summer
4,11434,1,896.00,1920,1,A1,365000.00,2016-11-01,,autumn
5,10304,1,896.00,1899,1,A1,271959.00,2017-04-14,,spring
2,10466,1,896.00,1930,1,A1,390000.00,2017-06-16,,spring
2,10466,1,896.00,1930,1,A1,198000.00,2017-02-23,,winter
5,10304,1,896.00,1925,1,A1,300000.00,2016-12-13,,autumn
4,11434,1,897.00,1920,1,A1,334750.00,2017-08-16,,summer
4,11419,1,900.00,1920,1,A1,475000.00,2016-10-17,,autumn
4,11420,1,900.00,1920,1,A1,317000.00,2016-11-23,,autumn
2,10469,1,900.00,1920,1,A1,229950.00,2016-09-28,,autumn
2,10469,1,900.00,1920,1,A1,350000.00,2017-06-27,,summer
5,10314,1,900.00,1905,1,A1,530000.00,2016-12-13,,autumn
5,10301,1,902.00,1950,1,A1,610000.00,2017-07-17,,summer
4,11413,1,906.00,1920,1,A1,375000.00,2016-12-14,,autumn
4,11422,1,908.00,2005,1,A1,251500.00,2017-05-05,,spring
4,11420,1,910.00,1920,1,A1,350000.00,2017-04-12,,spring
4,11413,1,912.00,1930,1,A1,505000.00,2017-06-16,,spring
4,11413,1,912.00,1930,1,A1,180000.00,2016-12-08,,autumn
4,11434,1,912.00,1930,1,A1,440000.00,2017-01-18,,winter
5,10307,1,913.00,1905,1,A1,425000.00,2016-11-03,,autumn
4,11436,1,914.00,1915,1,A1,272500.00,2017-02-08,,winter
4,11436,1,914.00,1915,1,A1,320000.00,2017-03-31,,spring
4,11436,1,914.00,1915,1,A1,367500.00,2017-06-30,,summer
4,11436,1,914.00,1915,1,A1,312500.00,2016-12-27,,winter
5,10305,1,920.00,1920,1,A1,281120.00,2016-09-16,,summer
4,11420,1,920.00,1905,1,A1,575737.00,2017-03-20,,winter
4,11361,1,920.00,1920,1,A1,867000.00,2016-12-13,,autumn
5,10305,1,920.00,2016,1,A1,378888.00,2016-12-02,,autumn
4,11434,1,923.00,1920,1,A1,243360.00,2016-11-17,,autumn
4,11434,1,923.00,1920,1,A1,425000.00,2017-07-26,,summer
4,11420,1,924.00,1920,1,A1,375000.00,2016-10-26,,autumn
3,11236,1,924.00,1910,1,A1,344000.00,2016-10-13,,autumn
4,11436,1,924.00,1920,1,A1,408000.00,2017-03-08,,winter
4,11436,1,924.00,1920,1,A1,367000.00,2016-11-28,,autumn
4,11434,1,924.00,1920,1,A1,409000.00,2017-01-20,,winter
5,10303,1,926.00,1910,1,A1,295000.00,2016-12-22,,winter
4,11423,1,928.00,1930,1,A1,190000.00,2017-06-06,,spring
4,11434,1,928.00,1935,1,A1,465000.00,2017-02-10,,winter
4,11413,1,928.00,1930,1,A1,280000.00,2017-05-26,,spring
4,11413,1,928.00,1930,1,A1,100000.00,2017-03-23,,spring
4,11413,1,928.00,1935,1,A1,265000.00,2017-08-30,,summer
4,11413,1,928.00,1930,1,A1,295000.00,2017-06-06,,spring
4,11434,1,928.00,1935,1,A1,15000.00,2017-01-26,,winter
4,11434,1,928.00,1920,1,A1,255000.00,2016-11-09,,autumn
4,11434,1,928.00,1920,1,A1,299130.00,2017-07-14,,summer
5,10310,1,928.00,1920,1,A1,375000.00,2017-06-23,,summer
5,10303,1,928.00,1899,1,A1,120000.00,2017-06-02,,spring
5,10303,1,928.00,1915,1,A1,322500.00,2017-06-21,,summer
5,10303,1,928.00,1915,1,A1,155000.00,2016-10-25,,autumn
4,11413,1,929.00,1920,1,A1,530000.00,2017-07-05,,summer
4,11433,1,930.00,1920,1,A1,465000.00,2016-12-07,,autumn
5,10306,1,935.00,1955,1,A1,600000.00,2016-10-27,,autumn
4,11413,1,936.00,1930,1,A1,344682.00,2017-05-01,,spring
4,11413,1,936.00,1930,1,A1,571093.00,2016-12-16,,autumn
4,11412,1,936.00,1930,1,A1,494000.00,2016-09-15,,summer
4,11412,1,936.00,1930,1,A1,213771.00,2017-03-28,,spring
5,10314,1,936.00,1930,1,A1,433000.00,2016-09-15,,summer
4,11370,1,936.00,1901,1,A1,607000.00,2017-07-25,,summer
4,11417,1,936.00,1901,1,A1,24000.00,2017-03-03,,winter
4,11433,1,938.00,1920,1,A1,362000.00,2017-05-01,,spring
4,11433,1,938.00,1935,1,A1,200000.00,2016-12-19,,autumn
4,11436,1,938.00,1910,1,A1,420000.00,2017-04-10,,spring
5,10305,1,938.00,1989,1,A1,835000.00,2017-05-03,,spring
5,10314,1,940.00,1930,1,A1,520000.00,2017-07-25,,summer
5,10310,1,940.00,1945,1,A1,543000.00,2017-08-03,,summer
4,11422,1,944.00,1925,1,A1,343000.00,2016-10-28,,autumn
5,10310,1,944.00,1920,1,A1,415000.00,2017-05-22,,spring
5,10312,1,944.00,1910,1,A1,405000.00,2016-10-26,,autumn
4,11436,1,945.00,1925,1,A1,445000.00,2017-04-25,,spring
4,11436,1,945.00,1925,1,A1,415000.00,2016-09-01,,summer
5,10312,1,945.00,1915,1,A1,515000.00,2017-07-12,,summer
5,10312,1,950.00,1955,1,A1,778961.00,2017-03-17,,winter
3,11207,1,951.00,1905,1,A1,575000.00,2017-05-19,,spring
5,10306,1,951.00,1920,1,A1,92750.00,2017-07-06,,summer
4,11420,1,952.00,1925,1,A1,460000.00,2017-05-17,,spring
4,11436,1,952.00,1930,1,A1,420000.00,2016-09-16,,summer
4,11420,1,952.00,1940,1,A1,450000.00,2017-01-17,,winter
4,11436,1,952.00,1920,1,A1,225000.00,2017-03-23,,spring
3,11234,1,952.00,1920,1,A1,509574.00,2016-09-19,,summer
4,11413,1,952.00,1920,1,A1,495000.00,2016-10-05,,autumn
4,11436,1,952.00,1925,1,A1,230685.00,2017-07-14,,summer
4,11434,1,952.00,1920,1,A1,425000.00,2016-11-02,,autumn
3,11234,1,952.00,1925,1,A1,465000.00,2017-08-07,,summer
3,11229,1,952.00,1920,1,A1,442000.00,2017-04-12,,spring
3,11234,1,956.00,1925,1,A1,549000.00,2017-02-27,,winter
3,11221,1,956.00,1920,1,A1,900000.00,2017-08-17,,summer
4,11434,1,960.00,1930,1,A1,145000.00,2016-11-01,,autumn
4,11434,1,960.00,1930,1,A1,285000.00,2017-03-10,,winter
4,11412,1,960.00,1920,1,A1,320000.00,2017-02-06,,winter
5,10304,1,960.00,1905,1,A1,465000.00,2017-07-21,,summer
4,11364,1,960.00,1940,1,A1,768000.00,2016-10-04,,autumn
4,11419,1,962.00,1901,1,A1,305000.00,2017-06-22,,summer
4,11433,1,962.00,1920,1,A1,450000.00,2017-04-25,,spring
4,11433,1,962.00,1920,1,A1,260000.00,2016-11-23,,autumn
4,11385,1,964.00,1920,1,A1,545000.00,2017-06-27,,summer
4,11436,1,966.00,1930,1,A1,465000.00,2017-08-14,,summer
4,11436,1,966.00,1930,1,A1,200000.00,2017-03-29,,spring
4,11436,1,966.00,1925,1,A1,362000.00,2017-05-01,,spring
4,11436,1,966.00,1925,1,A1,440000.00,2017-04-13,,spring
4,11436,1,966.00,1925,1,A1,193000.00,2016-11-23,,autumn
4,11436,1,966.00,1925,1,A1,264153.00,2017-04-21,,spring
4,11413,1,968.00,1925,1,A1,392700.00,2017-07-07,,summer
2,10466,1,968.00,1930,1,A1,435000.00,2016-10-05,,autumn
4,11423,1,968.00,1915,1,A1,420000.00,2017-07-21,,summer
4,11417,1,969.00,1925,1,A1,325000.00,2016-12-09,,autumn
4,11433,1,969.00,1920,1,A1,410000.00,2017-05-04,,spring
4,11436,1,970.00,1930,1,A1,338000.00,2016-09-09,,summer
5,10312,1,972.00,1940,1,A1,650000.00,2017-01-19,,winter
4,11369,1,972.00,1925,1,A1,750000.00,2017-03-16,,winter
4,11433,1,974.00,1925,1,A1,390000.00,2016-10-28,,autumn
3,11229,1,975.00,1925,1,A1,150000.00,2017-05-18,,spring
5,10301,1,975.00,2005,1,A1,295000.00,2016-11-23,,autumn
4,11433,1,975.00,1920,1,A1,417000.00,2016-09-29,,autumn
4,11428,1,976.00,1935,1,A1,420000.00,2017-06-07,,spring
5,10304,1,978.00,1945,1,A1,337500.00,2016-09-30,,autumn
4,11433,1,979.00,1920,1,A1,380000.00,2017-08-31,,summer
4,11433,1,979.00,1935,1,A1,490000.00,2016-09-20,,summer
4,11420,1,980.00,1920,1,A1,200000.00,2017-01-30,,winter
4,11435,1,980.00,1930,1,A1,315000.00,2017-06-30,,summer
4,11414,1,980.00,1910,1,A1,201002.00,2016-11-17,,autumn
4,11414,1,980.00,1920,1,A1,170000.00,2016-09-08,,summer
5,10314,1,984.00,1925,1,A1,470000.00,2017-02-08,,winter
5,10302,1,984.00,1935,1,A1,381650.00,2017-05-12,,spring
4,11434,1,985.00,1925,1,A1,443000.00,2017-07-31,,summer
4,11357,1,985.00,1948,1,A1,979000.00,2017-05-19,,spring
4,11691,1,986.00,1930,1,A1,250000.00,2017-05-30,,spring
2,10467,1,987.00,1920,1,A1,369000.00,2017-03-29,,spring
4,11434,1,988.00,1935,1,A1,382000.00,2017-02-28,,winter
4,11436,1,988.00,1920,1,A1,241581.00,2017-07-26,,summer
4,11004,1,990.00,1950,1,A1,755000.00,2017-03-27,,spring
4,11417,1,992.00,1925,1,A1,400000.00,2017-05-26,,spring
5,10303,1,992.00,1930,1,A9,360000.00,2016-09-30,,autumn
5,10302,1,992.00,1920,1,A1,250000.00,2016-12-06,,autumn
4,11434,1,992.00,1920,1,A1,400000.00,2017-08-04,,summer
4,11433,1,992.00,1930,1,A1,216000.00,2017-07-13,,summer
4,11434,1,992.00,1930,1,A1,540000.00,2017-07-10,,summer
5,10304,1,992.00,1910,1,A1,227688.00,2016-10-28,,autumn
5,10302,1,992.00,1920,1,A1,305000.00,2017-01-24,,winter
3,11236,1,994.00,1935,1,A1,294000.00,2017-06-15,,spring
4,11420,1,994.00,1930,1,A1,190000.00,2016-09-20,,summer
4,11429,1,994.00,1930,1,A1,450000.00,2017-04-21,,spring
4,11434,1,995.00,1925,1,A1,638542.00,2017-03-03,,winter
4,11433,1,995.00,1920,1,A1,240000.00,2017-04-04,,spring
4,11433,1,995.00,1920,1,A1,190000.00,2017-06-20,,spring
4,11420,1,996.00,1925,1,A1,335000.00,2017-07-18,,summer
5,10309,1,996.00,1950,1,A1,535000.00,2016-12-13,,autumn
5,10304,1,996.00,1920,1,A1,237000.00,2017-07-10,,summer
4,11434,1,1000.00,2006,1,A1,355000.00,2016-09-30,,autumn
4,11413,1,1000.00,1925,1,A1,203174.00,2017-06-28,,summer
5,10302,1,1000.00,1899,1,A1,112000.00,2017-01-24,,winter
3,11231,1,1000.00,1899,1,A1,116610.00,2017-07-24,,summer
4,11426,1,1000.00,1950,1,A1,300000.00,2017-02-17,,winter
5,10312,1,1000.00,1950,1,A1,775000.00,2017-03-17,,winter
4,11004,1,1000.00,1950,1,A1,860000.00,2017-07-31,,summer
4,11427,1,1000.00,1955,1,A1,700000.00,2016-10-07,,autumn
4,11420,1,1004.00,1920,1,A1,330000.00,2017-05-17,,spring
4,11436,1,1005.00,1920,1,A1,305000.00,2016-11-07,,autumn
5,10310,1,1008.00,1910,1,A1,250000.00,2017-04-26,,spring
4,11420,1,1008.00,1925,1,A1,390000.00,2016-09-09,,summer
4,11420,1,1008.00,1925,1,A1,455000.00,2017-05-24,,spring
4,11412,1,1008.00,1925,1,A1,275000.00,2017-04-20,,spring
4,11436,1,1008.00,1925,1,A1,225000.00,2017-08-29,,summer
4,11436,1,1008.00,1920,1,A1,358000.00,2016-10-31,,autumn
5,10303,1,1008.00,1960,1,A1,238290.00,2017-05-11,,spring
3,11234,1,1008.00,1925,1,A1,675000.00,2017-07-10,,summer
4,11429,1,1008.00,1920,1,A1,445000.00,2017-02-28,,winter
3,11229,1,1008.00,1930,1,A1,510000.00,2017-06-28,,summer
2,10465,1,1008.00,1930,1,A1,450000.00,2017-01-30,,winter
5,10314,1,1008.00,1930,1,A1,265000.00,2016-09-20,,summer
5,10309,1,1008.00,1955,1,A1,834965.00,2017-04-17,,spring
5,10304,1,1008.00,1930,1,A1,545000.00,2016-11-30,,autumn
3,11208,1,1008.00,1910,1,A1,41500.00,2016-10-11,,autumn
3,11229,1,1008.00,1975,1,A1,415000.00,2017-06-22,,summer
5,10304,1,1008.00,1899,1,A1,290000.00,2017-04-28,,spring
5,10304,1,1008.00,1899,1,A1,258000.00,2016-09-16,,summer
4,11426,1,1008.00,1940,1,A1,595000.00,2016-11-23,,autumn
4,11418,1,1008.00,1920,1,A1,530000.00,2016-11-30,,autumn
4,11364,1,1010.00,1940,1,A1,850000.00,2017-05-16,,spring
5,10314,1,1012.00,1925,1,A1,300000.00,2017-03-01,,winter
2,10465,1,1012.00,1915,1,A1,410000.00,2017-03-21,,winter
5,10305,1,1012.00,1901,1,A1,450000.00,2017-05-08,,spring
5,10310,1,1012.00,1899,1,A1,162747.00,2017-01-12,,winter
4,11001,1,1012.00,1950,1,A1,606000.00,2017-05-30,,spring
5,10307,1,1013.00,1935,1,A1,450000.00,2016-12-21,,winter
4,11433,1,1014.00,1925,1,A1,432000.00,2017-03-03,,winter
5,10314,1,1014.00,1920,1,A1,503795.00,2017-02-15,,winter
5,10314,1,1014.00,1920,1,A1,515000.00,2017-06-27,,summer
5,10312,1,1016.00,1935,1,A1,623000.00,2017-01-31,,winter
4,11363,1,1019.00,1920,1,A1,750000.00,2016-12-29,,winter
4,11436,1,1020.00,1945,1,A1,790000.00,2017-04-27,,spring
4,11436,1,1020.00,1930,1,A1,399000.00,2016-12-21,,winter
4,11434,1,1020.00,1935,1,A1,268000.00,2016-09-16,,summer
4,11434,1,1020.00,1920,1,A1,382000.00,2017-08-11,,summer
4,11434,1,1020.00,1920,1,A1,280878.00,2017-08-25,,summer
5,10306,1,1020.00,1930,1,A1,515000.00,2017-03-01,,winter
4,11428,1,1020.00,1925,1,A1,520000.00,2017-06-02,,spring
4,11428,1,1020.00,1925,1,A1,360000.00,2016-10-03,,autumn
4,11428,1,1020.00,1925,1,A1,277000.00,2017-04-28,,spring
5,10312,1,1020.00,1955,1,A1,610000.00,2017-06-01,,spring
5,10304,1,1020.00,1920,1,A1,325000.00,2017-04-17,,spring
3,11236,1,1020.00,1925,1,A1,682636.00,2017-03-29,,spring
5,10308,1,1020.00,1965,1,A1,545000.00,2017-06-26,,summer
4,11004,1,1020.00,1960,1,A1,688000.00,2016-11-14,,autumn
4,11419,1,1020.00,1920,1,A1,425000.00,2017-05-03,,spring
5,10308,1,1022.00,1930,1,A1,387000.00,2016-10-06,,autumn
5,10304,1,1024.00,1920,1,A1,154000.00,2017-03-28,,spring
4,11420,1,1024.00,1925,1,A1,415000.00,2017-05-10,,spring
4,11420,1,1024.00,1920,1,A1,275000.00,2016-10-31,,autumn
4,11419,1,1024.00,1925,1,A1,435000.00,2016-09-29,,autumn
4,11434,1,1024.00,1930,1,A1,434600.00,2017-07-20,,summer
5,10308,1,1024.00,1960,1,A1,106000.00,2017-07-19,,summer
5,10308,1,1024.00,1960,1,A1,148330.00,2017-07-18,,summer
5,10308,1,1024.00,1960,1,A1,333766.00,2016-09-07,,summer
4,11411,1,1024.00,1930,1,A1,215000.00,2016-11-30,,autumn
5,10302,1,1024.00,1905,1,A1,345000.00,2017-03-03,,winter
2,10466,1,1024.00,1925,1,A1,325000.00,2017-07-05,,summer
5,10304,1,1024.00,1925,1,A1,309000.00,2017-01-31,,winter
2,10466,1,1024.00,1925,1,A1,255000.00,2017-04-28,,spring
5,10303,1,1024.00,1930,1,A1,318000.00,2017-04-27,,spring
4,11417,1,1024.00,1930,1,A1,160000.00,2017-03-29,,spring
4,11428,1,1024.00,1920,1,A1,400000.00,2016-11-16,,autumn
4,11428,1,1024.00,1920,1,A1,515000.00,2017-06-26,,summer
4,11420,1,1026.00,1935,1,A1,448000.00,2016-12-09,,autumn
4,11420,1,1026.00,1935,1,A1,330000.00,2016-10-28,,autumn
4,11420,1,1026.00,1935,1,A1,569000.00,2017-08-23,,summer
4,11420,1,1026.00,1935,1,A1,392500.00,2016-12-19,,autumn
4,11414,1,1026.00,1920,1,A1,262000.00,2017-07-27,,summer
4,11434,1,1027.00,1925,1,A1,310000.00,2017-07-26,,summer
4,11420,1,1028.00,1930,1,A1,380000.00,2017-04-28,,spring
4,11413,1,1028.00,1925,1,A1,464500.00,2017-06-02,,spring
5,10302,1,1028.00,1915,1,A1,320000.00,2017-02-28,,winter
5,10314,1,1028.00,1925,1,A1,545000.00,2017-07-27,,summer
5,10309,1,1031.00,1920,1,A1,660000.00,2017-08-07,,summer
5,10306,1,1032.00,1945,1,A1,435000.00,2017-04-07,,spring
3,11223,1,1035.00,1930,1,A1,770000.00,2017-07-13,,summer
4,11420,1,1036.00,1920,1,A1,377000.00,2017-06-06,,spring
4,11420,1,1036.00,1925,1,A1,273000.00,2017-07-06,,summer
4,11436,1,1036.00,1920,1,A1,282400.00,2017-06-23,,summer
4,11434,1,1036.00,1930,1,A1,210000.00,2017-03-28,,spring
4,11105,1,1036.00,1920,1,A1,720000.00,2017-06-19,,spring
2,10470,1,1036.00,1910,1,A1,415000.00,2016-11-21,,autumn
3,11203,1,1036.00,1915,1,A1,485000.00,2017-03-27,,spring
3,11207,1,1036.00,1925,1,A1,328600.00,2017-07-24,,summer
4,11421,1,1036.00,1915,1,A1,565000.00,2017-08-09,,summer
4,11433,1,1038.00,1925,1,A1,419000.00,2016-12-06,,autumn
3,11229,1,1039.00,1925,1,A1,737500.00,2016-11-22,,autumn
4,11417,1,1040.00,1935,1,A1,350000.00,2017-01-06,,winter
3,11210,1,1040.00,1910,1,A1,485000.00,2017-01-26,,winter
4,11420,1,1040.00,1930,1,A1,24000.00,2017-02-02,,winter
4,11355,1,1040.00,1925,1,A1,690000.00,2017-03-20,,winter
3,11236,1,1040.00,1925,1,A1,220000.00,2017-08-02,,summer
4,11412,1,1040.00,1940,1,A1,265500.00,2017-05-01,,spring
4,11413,1,1040.00,1925,1,A1,150000.00,2017-06-28,,summer
5,10314,1,1040.00,1920,1,A1,510000.00,2017-04-24,,spring
5,10312,1,1040.00,1940,1,A1,615000.00,2017-01-06,,winter
3,11210,1,1040.00,1920,1,A1,296000.00,2017-07-17,,summer
5,10303,1,1040.00,1915,1,A1,387000.00,2017-05-31,,spring
5,10303,1,1040.00,1915,1,A1,232000.00,2016-09-21,,autumn
5,10305,1,1040.00,1910,1,A1,415000.00,2016-11-03,,autumn
3,11203,1,1040.00,1925,1,A1,430000.00,2017-07-25,,summer
4,11379,1,1040.00,1910,1,A1,750000.00,2017-02-07,,winter
5,10305,1,1040.00,1910,1,A1,320000.00,2016-11-07,,autumn
4,11436,1,1043.00,1920,1,A1,295955.00,2017-01-19,,winter
4,11357,1,1044.00,1920,1,A1,705000.00,2017-03-30,,spring
4,11420,1,1044.00,1925,1,A1,330000.00,2016-10-21,,autumn
4,11436,1,1044.00,1925,1,A1,485000.00,2017-03-30,,spring
4,11413,1,1044.00,1920,1,A1,357724.00,2016-12-28,,winter
2,10466,1,1044.00,1930,1,A1,440000.00,2016-09-07,,summer
4,11694,1,1044.00,1930,1,A1,610000.00,2016-12-09,,autumn
4,11413,1,1048.00,1930,1,A1,180500.00,2017-02-02,,winter
5,10303,1,1048.00,1899,1,A1,200000.00,2017-06-29,,summer
5,10308,1,1048.00,1930,1,A1,550000.00,2017-03-28,,spring
3,11223,1,1048.00,1920,1,A1,680000.00,2017-03-30,,spring
5,10314,1,1048.00,1930,1,A1,425000.00,2016-12-23,,winter
2,10457,1,1048.00,1901,1,A1,290000.00,2016-09-27,,autumn
4,11428,1,1048.00,1935,1,A1,310000.00,2017-08-03,,summer
4,11419,1,1050.00,1920,1,A1,401000.00,2017-05-10,,spring
4,11419,1,1050.00,1920,1,A1,250000.00,2016-09-15,,summer
4,11433,1,1050.00,1915,1,A1,415000.00,2017-02-21,,winter
4,11420,1,1050.00,1925,1,A1,460000.00,2017-02-10,,winter
2,10467,1,1050.00,1901,1,A1,319000.00,2017-03-17,,winter
2,10466,1,1050.00,1925,1,A1,346500.00,2017-03-16,,winter
4,11414,1,1050.00,1950,1,A1,385000.00,2017-06-14,,spring
4,11433,1,1052.00,1925,1,A1,25000.00,2017-08-18,,summer
4,11434,1,1054.00,1930,1,A1,310000.00,2016-11-04,,autumn
4,11433,1,1056.00,1935,1,A1,300000.00,2017-07-28,,summer
4,11435,1,1056.00,1925,1,A1,390000.00,2017-07-05,,summer
4,11420,1,1056.00,1925,1,A1,310000.00,2017-03-23,,spring
2,10461,1,1056.00,1935,1,A1,425000.00,2016-09-14,,summer
4,11357,1,1056.00,1955,1,A1,920000.00,2017-08-17,,summer
4,11412,1,1056.00,1920,1,A1,325000.00,2017-04-06,,spring
4,11429,1,1056.00,1940,1,A1,475000.00,2017-03-03,,winter
4,11411,1,1056.00,1925,1,A1,454000.00,2017-04-27,,spring
4,11414,1,1056.00,1920,1,A1,451800.00,2016-10-27,,autumn
4,11354,1,1056.00,1955,1,A1,735000.00,2016-12-01,,autumn
2,10469,1,1056.00,1940,1,A1,483000.00,2017-04-25,,spring
2,10469,1,1056.00,1940,1,A1,182000.00,2016-09-26,,autumn
2,10469,1,1056.00,1925,1,A1,260000.00,2017-03-22,,spring
2,10465,1,1056.00,1920,1,A1,435000.00,2017-04-25,,spring
5,10309,1,1056.00,1905,1,A1,312500.00,2016-10-11,,autumn
2,10466,1,1056.00,1925,1,A1,315000.00,2017-03-27,,spring
4,11423,1,1056.00,1925,1,A1,560000.00,2017-03-16,,winter
4,11419,1,1056.00,1925,1,A1,330114.00,2017-06-14,,spring
